"STUID","Y1E_ST1_1","Y1E_ST21_1","Y1E_ST21_2","Y1E_ST21_3","Y1E_ST25_1","Y1E_ST25_2","Y1E_ST25_3","Y1E_ST25_4","Y1E_ST25_5","Y1E_ENG_VS","Y1E_KOR_VS","Y1E_MATH_VS","Y1E_ST21_1R","Y1E_ST21_2R","Y1E_ST21_3R","성장신념","수업태도","학업성취도"
12019,1,1,1,1,2,4,1,5,5,376.16,306.28,466.85,5,5,5,5,3.4,383.096666666667
12020,1,1,1,1,4,3,4,3,3,383.65,476.96,524.3,5,5,5,5,3.4,461.636666666667
12021,1,3,2,2,3,3,3,3,3,368.68,294.37,565.33,3,4,4,3.33333333333333,3,409.46
12022,1,3,3,1,4,5,5,3,4,376.16,353.91,351.95,3,3,5,3.66666666666667,4.2,360.673333333333
12023,1,1,2,1,4,4,5,2,3,376.16,564.29,450.43,5,4,5,5,3.6,463.626666666667
12024,2,4,5,1,3,3,4,3,4,421.08,389.64,495.57,2,1,5,3,3.4,435.43
12025,2,1,1,1,5,5,5,5,5,492.19,600.02,594.05,5,5,5,5,5,562.086666666667
12026,2,4,3,1,4,4,2,2,2,357.45,286.43,372.47,2,3,5,3,2.8,338.783333333333
12027,2,1,1,1,4,5,5,5,5,492.19,600.02,594.05,5,5,5,5,4.8,562.086666666667
12028,2,2,2,2,4,3,3,4,2,492.19,476.96,565.33,4,4,4,4,3.2,511.493333333333
12029,2,1,4,1,5,5,5,3,3,421.08,334.07,466.85,5,2,5,5,4.2,407.333333333333
12030,2,1,1,1,4,4,5,3,3,421.08,389.64,495.57,5,5,5,5,3.8,435.43
12031,2,2,2,2,3,3,3,2,2,376.16,353.91,565.33,4,4,4,4,2.6,431.8
12032,2,3,3,3,4,4,3,3,3,372.42,361.85,372.47,3,3,3,3,3.4,368.913333333333
12033,2,3,3,3,3,3,2,2,2,421.08,326.13,450.43,3,3,3,3,2.4,399.213333333333
12034,2,2,2,2,4,3,3,2,2,383.65,441.24,594.05,4,4,4,4,2.8,472.98
12035,2,5,1,1,4,4,5,1,4,492.19,286.43,372.47,1,5,5,2.33333333333333,3.6,383.696666666667
12036,2,1,3,1,3,2,3,4,1,376.16,334.07,565.33,5,3,5,5,2.6,425.186666666667
12037,2,1,2,1,3,3,3,1,1,383.65,389.64,450.43,5,4,5,5,2.2,407.906666666667
12038,2,2,2,2,4,4,4,4,4,492.19,373.76,450.43,4,4,4,4,4,438.793333333333
12039,1,4,1,2,3,3,4,3,1,346.22,353.91,421.71,2,5,4,2.66666666666667,2.8,373.946666666667
12040,1,2,1,1,4,4,3,1,2,492.19,361.85,495.57,4,5,5,4.33333333333333,2.8,449.87
12041,1,1,2,1,4,4,4,4,5,492.19,433.3,594.05,5,4,5,5,4.2,506.513333333333
12042,1,3,3,3,4,4,4,4,4,368.68,286.43,405.29,3,3,3,3,4,353.466666666667
12043,1,1,1,1,5,5,5,4,4,383.65,365.82,594.05,5,5,5,5,4.6,447.84
12044,1,1,3,2,4,4,5,4,5,372.42,409.48,495.57,5,3,4,4.66666666666667,4.4,425.823333333333
12045,1,1,1,1,5,5,4,4,4,492.19,361.85,495.57,5,5,5,5,4.4,449.87
12046,1,1,2,1,3,3,2,1,1,421.08,342,405.29,5,4,5,5,2,389.456666666667
12047,1,1,1,1,4,4,5,2,2,492.19,453.15,450.43,5,5,5,5,3.4,465.256666666667
12048,1,1,1,2,3,3,3,2,2,334.99,338.04,327.33,5,5,4,4.66666666666667,2.6,333.453333333333
12049,1,1,1,1,4,3,3,4,5,421.08,286.43,434.02,5,5,5,5,3.8,380.51
12050,1,3,4,2,3,3,3,3,3,421.08,476.96,524.3,3,2,4,3.33333333333333,3,474.113333333333
12051,1,1,1,1,3,3,3,3,3,334.99,338.04,524.3,5,5,5,5,3,399.11
12052,1,3,3,3,3,3,3,4,1,368.68,330.1,466.85,3,3,3,3,2.8,388.543333333333
12053,1,1,1,1,5,5,5,5,5,492.19,361.85,466.85,5,5,5,5,5,440.296666666667
12054,2,1,1,1,3,4,5,5,5,492.19,365.82,434.02,5,5,5,5,4.4,430.676666666667
12055,2,1,1,1,4,4,5,3,4,376.16,476.96,450.43,5,5,5,5,4,434.516666666667
12056,2,1,5,3,4,4,4,4,4,376.16,365.82,450.43,5,1,3,4.33333333333333,4,397.47
12057,2,1,1,1,3,3,3,2,2,372.42,381.7,392.98,5,5,5,5,2.6,382.366666666667
12058,2,1,5,2,4,4,5,4,4,492.19,453.15,495.57,5,1,4,4.66666666666667,4.2,480.303333333333
12059,2,1,3,1,4,3,5,4,5,492.19,453.15,392.98,5,3,5,5,4.2,446.106666666667
12060,2,2,3,1,3,3,3,2,3,376.16,381.7,434.02,4,3,5,4.33333333333333,2.8,397.293333333333
12061,2,1,1,1,5,5,5,4,4,492.19,389.64,405.29,5,5,5,5,4.6,429.04
12062,2,2,4,1,4,3,5,2,4,492.19,433.3,565.33,4,2,5,4.33333333333333,3.6,496.94
12063,2,1,1,1,3,3,3,1,3,372.42,318.19,351.95,5,5,5,5,2.6,347.52
12064,2,1,1,1,5,5,5,4,4,492.19,389.64,466.85,5,5,5,5,4.6,449.56
12065,2,2,1,1,4,3,3,2,4,376.16,294.37,351.95,4,5,5,4.33333333333333,3.2,340.826666666667
12066,2,4,2,4,3,3,3,5,4,492.19,469.03,565.33,2,4,2,2,3.6,508.85
12067,2,1,1,1,4,5,5,3,4,383.65,389.64,565.33,5,5,5,5,4.2,446.206666666667
12068,1,1,1,1,4,4,1,5,5,421.08,389.64,651.5,5,5,5,5,3.8,487.406666666667
12069,1,1,1,1,3,3,3,3,3,368.68,449.18,495.57,5,5,5,5,3,437.81
12070,1,1,1,1,4,4,2,3,3,368.68,389.64,392.98,5,5,5,5,3.2,383.766666666667
12071,1,3,4,2,3,2,3,3,2,492.19,286.43,421.71,3,2,4,3.33333333333333,2.6,400.11
12072,1,3,3,3,3,2,3,3,3,376.16,298.34,434.02,3,3,3,3,2.8,369.506666666667
12073,1,1,1,1,4,4,4,1,1,421.08,433.3,594.05,5,5,5,5,2.8,482.81
12074,1,2,2,2,2,3,2,2,2,346.22,330.1,351.95,4,4,4,4,2.2,342.756666666667
12075,1,1,2,2,3,3,3,1,1,376.16,345.97,594.05,5,4,4,4.66666666666667,2.2,438.726666666667
12076,1,3,2,1,3,3,3,3,3,368.68,389.64,434.02,3,4,5,3.66666666666667,3,397.446666666667
12077,1,3,2,2,3,3,2,2,2,346.22,334.07,351.95,3,4,4,3.33333333333333,2.4,344.08
12078,1,3,4,2,3,5,5,1,1,492.19,318.19,565.33,3,2,4,3.33333333333333,3,458.57
12079,1,2,1,1,4,5,2,2,2,492.19,476.96,524.3,4,5,5,4.33333333333333,3,497.816666666667
12080,1,1,1,1,5,5,3,2,2,376.16,413.45,565.33,5,5,5,5,3.4,451.646666666667
12081,2,3,3,1,5,5,4,4,3,492.19,409.48,466.85,3,3,5,3.66666666666667,4.2,456.173333333333
12082,2,1,1,1,5,5,5,5,5,421.08,449.18,466.85,5,5,5,5,5,445.703333333333
12083,2,3,2,1,4,4,3,2,2,421.08,433.3,651.5,3,4,5,3.66666666666667,3,501.96
12084,2,2,3,2,3,3,4,2,2,492.19,600.02,524.3,4,3,4,4,2.8,538.836666666667
12085,2,1,1,1,4,4,5,5,5,383.65,361.85,495.57,5,5,5,5,4.6,413.69
12086,2,2,3,1,3,2,3,1,1,421.08,405.52,594.05,4,3,5,4.33333333333333,2,473.55
12087,2,2,4,2,4,3,5,1,1,383.65,361.85,450.43,4,2,4,4,2.8,398.643333333333
12088,2,3,3,3,3,3,2,3,3,346.22,409.48,434.02,3,3,3,3,2.8,396.573333333333
12089,2,3,2,1,4,4,3,1,1,346.22,334.07,450.43,3,4,5,3.66666666666667,2.6,376.906666666667
12090,2,1,1,1,5,5,5,1,1,492.19,381.7,434.02,5,5,5,5,3.4,435.97
12091,1,2,2,3,4,4,3,4,4,334.99,310.25,524.3,4,4,3,3.66666666666667,3.8,389.846666666667
12092,1,1,5,1,3,3,3,3,3,421.08,334.07,565.33,5,1,5,5,3,440.16
12093,1,4,3,1,4,4,4,3,3,492.19,322.16,434.02,2,3,5,3,3.6,416.123333333333
12094,1,3,4,4,3,3,4,3,2,492.19,334.07,434.02,3,2,2,2.66666666666667,3,420.093333333333
12095,1,2,2,3,3,3,4,4,4,376.16,361.85,524.3,4,4,3,3.66666666666667,3.6,420.77
12096,1,3,2,2,3,3,2,4,4,372.42,326.13,421.71,3,4,4,3.33333333333333,3.2,373.42
12097,1,2,2,2,4,4,5,5,5,368.68,401.55,495.57,4,4,4,4,4.6,421.933333333333
12098,1,1,1,1,3,3,4,4,4,421.08,385.67,594.05,5,5,5,5,3.6,466.933333333333
12099,1,4,2,2,3,3,5,4,3,492.19,369.79,651.5,2,4,4,2.66666666666667,3.6,504.493333333333
12100,1,1,3,3,3,3,3,3,2,372.42,322.16,434.02,5,3,3,4.33333333333333,2.8,376.2
12101,1,1,3,2,3,3,3,1,2,376.16,377.73,495.57,5,3,4,4.66666666666667,2.4,416.486666666667
12102,1,4,2,1,3,3,3,3,3,372.42,286.43,450.43,2,4,5,3,3,369.76
12103,2,2,2,2,3,2,2,2,2,383.65,322.16,306.81,4,4,4,4,2.2,337.54
12104,2,3,2,2,3,3,3,4,4,346.22,389.64,434.02,3,4,4,3.33333333333333,3.4,389.96
12105,2,1,1,1,3,3,3,5,5,492.19,433.3,565.33,5,5,5,5,3.8,496.94
12106,2,3,4,2,3,3,4,2,4,492.19,353.91,434.02,3,2,4,3.33333333333333,3.2,426.706666666667
12107,2,2,3,3,3,3,3,3,3,372.42,373.76,392.98,4,3,3,3.66666666666667,3,379.72
12108,2,2,1,1,3,5,5,4,4,492.19,449.18,565.33,4,5,5,4.33333333333333,4.2,502.233333333333
12109,2,1,1,1,4,4,4,3,5,492.19,409.48,565.33,5,5,5,5,4,489
12110,2,3,3,3,3,3,4,2,3,372.42,401.55,524.3,3,3,3,3,3,432.756666666667
12111,2,2,2,2,3,3,3,2,3,357.45,469.03,495.57,4,4,4,4,2.8,440.683333333333
12112,2,2,1,1,3,4,2,2,1,492.19,282.46,524.3,4,5,5,4.33333333333333,2.4,432.983333333333
12113,2,1,2,3,3,3,3,1,1,492.19,524.6,565.33,5,4,3,4.33333333333333,2.2,527.373333333333
12114,1,3,4,4,4,4,3,2,2,492.19,330.1,434.02,3,2,2,2.66666666666667,3,418.77
12115,1,2,2,2,4,4,5,4,4,492.19,353.91,434.02,4,4,4,4,4.2,426.706666666667
12116,1,4,3,3,5,4,3,3,3,421.08,421.39,495.57,2,3,3,2.33333333333333,3.6,446.013333333333
12117,1,1,1,1,4,3,4,3,3,383.65,401.55,565.33,5,5,5,5,3.4,450.176666666667
12118,1,1,1,1,4,3,3,3,2,346.22,600.02,565.33,5,5,5,5,3,503.856666666667
12119,1,1,1,1,5,5,5,3,3,492.19,449.18,594.05,5,5,5,5,4.2,511.806666666667
12120,1,1,1,1,3,3,3,3,3,346.22,365.82,405.29,5,5,5,5,3,372.443333333333
12121,1,2,4,3,3,3,5,2,2,376.16,453.15,524.3,4,2,3,3.66666666666667,3,451.203333333333
12122,1,1,2,2,3,2,3,1,1,346.22,330.1,405.29,5,4,4,4.66666666666667,2,360.536666666667
12123,1,2,2,2,4,4,4,4,4,492.19,413.45,524.3,4,4,4,4,4,476.646666666667
12124,1,1,1,1,4,4,4,3,3,346.22,401.55,450.43,5,5,5,5,3.6,399.4
12125,1,1,1,1,5,5,5,4,5,383.65,433.3,594.05,5,5,5,5,4.8,470.333333333333
12126,1,1,1,1,4,3,4,2,2,492.19,600.02,651.5,5,5,5,5,3,581.236666666667
12127,1,1,1,1,4,3,3,2,2,376.16,433.3,495.57,5,5,5,5,2.8,435.01
12128,2,1,1,1,5,5,5,5,5,376.16,600.02,466.85,5,5,5,5,5,481.01
12129,2,3,3,3,4,5,3,4,4,383.65,413.45,524.3,3,3,3,3,4,440.466666666667
12130,2,1,1,1,5,5,5,5,5,421.08,405.52,594.05,5,5,5,5,5,473.55
12131,2,1,1,1,4,4,4,4,4,421.08,600.02,450.43,5,5,5,5,4,490.51
12132,2,4,4,3,4,4,3,3,4,421.08,600.02,450.43,2,2,3,2.33333333333333,3.6,490.51
12133,2,1,1,1,5,5,5,5,5,492.19,600.02,524.3,5,5,5,5,5,538.836666666667
12134,2,2,2,2,3,3,3,3,3,376.16,409.48,392.98,4,4,4,4,3,392.873333333333
12135,2,4,4,3,5,5,5,5,5,492.19,453.15,594.05,2,2,3,2.33333333333333,5,513.13
12136,2,2,2,1,5,5,4,4,4,492.19,600.02,594.05,4,4,5,4.33333333333333,4.4,562.086666666667
12137,2,1,1,1,4,4,4,4,4,492.19,600.02,434.02,5,5,5,5,4,508.743333333333
12138,2,3,3,3,5,4,4,4,5,492.19,469.03,651.5,3,3,3,3,4.4,537.573333333333
12139,1,1,3,2,4,4,3,3,3,357.45,361.85,434.02,5,3,4,4.66666666666667,3.4,384.44
12140,2,1,1,1,3,3,5,2,3,492.19,389.64,565.33,5,5,5,5,3.2,482.386666666667
12141,1,3,2,3,3,3,3,3,3,342.48,310.25,466.85,3,4,3,3,3,373.193333333333
12142,1,1,1,1,3,3,4,3,3,492.19,469.03,495.57,5,5,5,5,3.2,485.596666666667
12143,2,3,3,3,3,3,3,3,3,492.19,389.64,372.47,3,3,3,3,3,418.1
12144,1,1,3,2,4,3,2,2,3,346.22,441.24,565.33,5,3,4,4.66666666666667,2.8,450.93
12145,2,4,3,1,4,5,5,4,4,421.08,441.24,466.85,2,3,5,3,4.4,443.056666666667
12146,2,1,3,1,5,5,3,4,4,372.42,492.84,421.71,5,3,5,5,4.2,428.99
12147,1,1,1,1,5,4,5,3,3,421.08,476.96,651.5,5,5,5,5,4,516.513333333333
12148,1,1,5,1,1,3,2,5,1,342.48,334.07,434.02,5,1,5,5,2.4,370.19
12149,1,1,3,1,3,3,3,3,3,383.65,365.82,524.3,5,3,5,5,3,424.59
12150,2,1,5,1,5,5,5,5,5,342.48,449.18,351.95,5,1,5,5,5,381.203333333333
12151,2,5,1,1,5,5,4,5,5,376.16,409.48,495.57,1,5,5,2.33333333333333,4.8,427.07
12152,1,1,3,4,3,4,4,3,2,368.68,334.07,392.98,5,3,2,4,3.2,365.243333333333
12153,2,1,2,2,4,3,3,2,4,376.16,413.45,524.3,5,4,4,4.66666666666667,3.2,437.97
12154,1,4,1,1,5,4,5,2,3,368.68,449.18,466.85,2,5,5,3,3.8,428.236666666667
12155,1,5,4,1,2,4,4,1,3,383.65,441.24,594.05,1,2,5,2.33333333333333,2.8,472.98
12156,2,1,1,1,3,2,3,3,2,492.19,365.82,524.3,5,5,5,5,2.6,460.77
12157,2,1,4,3,4,3,5,3,4,492.19,449.18,450.43,5,2,3,4.33333333333333,3.8,463.933333333333
12158,2,4,5,2,3,3,3,3,2,421.08,342,450.43,2,1,4,2.66666666666667,2.8,404.503333333333
12159,2,1,2,2,3,3,3,3,3,372.42,413.45,450.43,5,4,4,4.66666666666667,3,412.1
12160,2,2,3,2,4,3,3,3,3,372.42,405.52,372.47,4,3,4,4,3.2,383.47
12161,1,5,1,1,4,4,4,3,3,383.65,318.19,450.43,1,5,5,2.33333333333333,3.6,384.09
12162,1,2,4,1,4,4,3,3,3,492.19,449.18,565.33,4,2,5,4.33333333333333,3.4,502.233333333333
12163,1,5,4,5,5,5,4,3,3,334.99,421.39,466.85,1,2,1,1,4,407.743333333333
12164,1,5,4,1,4,3,2,1,2,334.99,401.55,405.29,1,2,5,2.33333333333333,2.4,380.61
12165,2,1,1,1,5,5,5,3,5,376.16,449.18,450.43,5,5,5,5,4.6,425.256666666667
12166,1,1,2,1,3,2,1,1,1,346.22,330.1,351.95,5,4,5,5,1.6,342.756666666667
12167,1,1,1,1,4,5,5,3,5,383.65,476.96,495.57,5,5,5,5,4.4,452.06
12168,2,1,1,1,5,5,4,5,4,346.22,413.45,351.95,5,5,5,5,4.6,370.54
12169,1,4,4,4,4,5,4,4,5,334.99,322.16,315.02,2,2,2,2,4.4,324.056666666667
12170,1,1,1,1,5,5,5,5,5,372.42,433.3,466.85,5,5,5,5,5,424.19
12171,2,3,3,3,4,4,5,2,3,376.16,441.24,434.02,3,3,3,3,3.6,417.14
12172,1,3,2,1,5,3,3,5,5,421.08,413.45,594.05,3,4,5,3.66666666666667,4.2,476.193333333333
12173,2,4,2,2,4,4,3,2,2,346.22,405.52,421.71,2,4,4,2.66666666666667,3,391.15
12174,1,1,2,1,4,3,3,3,3,376.16,433.3,466.85,5,4,5,5,3.2,425.436666666667
12175,1,1,1,1,4,4,4,4,4,357.45,385.67,524.3,5,5,5,5,4,422.473333333333
12176,1,3,3,3,3,3,3,2,2,346.22,433.3,434.02,3,3,3,3,2.6,404.513333333333
12177,1,5,3,1,3,3,2,1,1,357.45,345.97,421.71,1,3,5,2.33333333333333,2,375.043333333333
12178,2,3,4,1,3,3,2,2,2,372.42,409.48,495.57,3,2,5,3.66666666666667,2.4,425.823333333333
12179,1,5,1,1,3,3,3,3,1,383.65,334.07,466.85,1,5,5,2.33333333333333,2.6,394.856666666667
12180,2,1,1,1,5,5,5,5,3,376.16,377.73,434.02,5,5,5,5,4.6,395.97
12181,2,3,3,2,4,4,4,4,4,342.48,385.67,327.33,3,3,4,3.33333333333333,4,351.826666666667
12182,2,3,4,3,3,3,3,2,1,334.99,334.07,372.47,3,2,3,3,2.4,347.176666666667
12183,2,2,3,2,3,3,3,3,3,334.99,334.07,405.29,4,3,4,4,3,358.116666666667
12184,1,3,4,4,5,5,5,5,5,376.16,413.45,392.98,3,2,2,2.66666666666667,5,394.196666666667
12185,2,1,1,1,4,3,3,3,3,421.08,441.24,495.57,5,5,5,5,3.2,452.63
12186,1,2,2,1,3,3,3,2,2,368.68,353.91,466.85,4,4,5,4.33333333333333,2.6,396.48
12187,1,3,3,3,3,3,3,3,2,357.45,334.07,434.02,3,3,3,3,2.8,375.18
12188,2,1,1,1,3,3,3,1,1,346.22,377.73,351.95,5,5,5,5,2.2,358.633333333333
12189,2,2,4,3,4,2,4,4,3,421.08,377.73,450.43,4,2,3,3.66666666666667,3.4,416.413333333333
12190,1,1,1,1,5,5,5,4,5,383.65,345.97,524.3,5,5,5,5,4.8,417.973333333333
12191,1,1,2,2,4,3,2,2,2,334.99,334.07,392.98,5,4,4,4.66666666666667,2.6,354.013333333333
12192,2,2,1,3,5,2,4,3,3,492.19,389.64,466.85,4,5,3,3.66666666666667,3.4,449.56
12193,1,2,3,3,3,4,2,1,1,346.22,306.28,450.43,4,3,3,3.66666666666667,2.2,367.643333333333
12194,2,1,1,1,3,3,3,3,3,357.45,421.39,421.71,5,5,5,5,3,400.183333333333
12195,2,1,3,1,4,4,3,4,3,372.42,381.7,434.02,5,3,5,5,3.6,396.046666666667
12196,1,2,1,1,3,3,3,3,3,357.45,365.82,392.98,4,5,5,4.33333333333333,3,372.083333333333
12197,1,NA,NA,NA,4,4,3,3,3,421.08,369.79,466.85,NA,NA,NA,NA,3.4,419.24
12198,1,5,2,1,4,4,4,5,5,421.08,338.04,565.33,1,4,5,2.33333333333333,4.4,441.483333333333
12199,1,2,3,2,4,4,4,3,3,421.08,476.96,495.57,4,3,4,4,3.6,464.536666666667
12200,2,1,1,1,4,4,4,4,3,492.19,421.39,651.5,5,5,5,5,3.8,521.693333333333
12201,2,1,5,1,5,5,5,5,4,492.19,449.18,651.5,5,1,5,5,4.8,530.956666666667
12202,2,3,3,3,3,3,3,3,3,368.68,306.28,405.29,3,3,3,3,3,360.083333333333
12203,2,3,2,2,3,3,3,3,3,372.42,361.85,372.47,3,4,4,3.33333333333333,3,368.913333333333
12204,1,3,3,3,3,3,3,3,1,372.42,342,392.98,3,3,3,3,2.6,369.133333333333
12205,1,4,4,4,3,2,3,2,3,346.22,409.48,495.57,2,2,2,2,2.6,417.09
12206,1,1,3,2,3,3,4,2,2,346.22,334.07,466.85,5,3,4,4.66666666666667,2.8,382.38
12207,1,3,4,2,3,4,3,2,2,383.65,373.76,524.3,3,2,4,3.33333333333333,2.8,427.236666666667
12208,1,3,3,4,4,4,3,3,3,334.99,286.43,306.81,3,3,2,2.66666666666667,3.4,309.41
12209,1,5,3,5,5,4,5,1,1,357.45,322.16,421.71,1,3,1,1,3.2,367.106666666667
12210,1,3,4,2,3,3,4,2,2,383.65,345.97,524.3,3,2,4,3.33333333333333,2.8,417.973333333333
12211,1,3,3,3,2,3,3,2,1,342.48,338.04,565.33,3,3,3,3,2.2,415.283333333333
12212,2,1,1,1,3,3,4,2,3,376.16,433.3,339.64,5,5,5,5,3,383.033333333333
12213,2,3,3,3,3,3,3,5,4,346.22,338.04,351.95,3,3,3,3,3.6,345.403333333333
12214,2,3,3,3,5,4,3,2,2,334.99,286.43,319.12,3,3,3,3,3.2,313.513333333333
12215,2,2,4,3,3,2,4,3,3,357.45,441.24,450.43,4,2,3,3.66666666666667,3,416.373333333333
12216,2,2,4,5,5,5,4,5,4,342.48,286.43,421.71,4,2,1,3,4.6,350.206666666667
12217,2,2,4,5,4,5,4,4,3,376.16,318.19,392.98,4,2,1,3,4,362.443333333333
12218,2,3,3,1,4,4,4,3,3,334.99,369.79,434.02,3,3,5,3.66666666666667,3.6,379.6
12219,2,1,4,2,3,3,4,2,3,492.19,286.43,434.02,5,2,4,4.66666666666667,3,404.213333333333
12220,2,1,1,1,3,3,2,3,3,421.08,389.64,524.3,5,5,5,5,2.8,445.006666666667
12221,2,3,2,3,5,5,5,5,5,368.68,476.96,434.02,3,4,3,3,5,426.553333333333
12222,2,3,3,3,3,3,2,2,3,346.22,381.7,372.47,3,3,3,3,2.6,366.796666666667
12223,2,1,3,3,4,3,4,2,3,368.68,286.43,450.43,5,3,3,4.33333333333333,3.2,368.513333333333
12224,2,1,1,1,3,3,4,3,3,376.16,322.16,421.71,5,5,5,5,3.2,373.343333333333
12225,1,2,2,2,4,4,5,2,2,357.45,361.85,466.85,4,4,4,4,3.4,395.383333333333
12226,1,5,5,5,1,1,1,1,1,346.22,NA,315.02,1,1,1,1,1,NA
12227,1,3,3,3,3,3,3,3,3,334.99,282.46,327.33,3,3,3,3,3,314.926666666667
12228,2,5,5,5,1,1,1,1,1,334.99,NA,319.12,1,1,1,1,1,NA
12229,1,2,3,2,4,3,3,2,3,342.48,353.91,450.43,4,3,4,4,3,382.273333333333
12230,1,1,1,1,5,5,5,5,5,376.16,286.43,327.33,5,5,5,5,5,329.973333333333
12231,1,1,5,1,5,5,4,4,1,346.22,361.85,434.02,5,1,5,5,3.8,380.696666666667
12232,1,1,4,1,3,3,3,3,3,357.45,306.28,392.98,5,2,5,5,3,352.236666666667
12233,2,4,4,3,5,5,3,5,2,342.48,389.64,421.71,2,2,3,2.33333333333333,4,384.61
12234,2,1,3,1,5,5,5,5,5,376.16,338.04,339.64,5,3,5,5,5,351.28
12235,2,5,1,1,4,5,3,2,2,342.48,353.91,434.02,1,5,5,2.33333333333333,3.2,376.803333333333
12236,2,2,2,2,3,3,3,3,NA,383.65,389.64,319.12,4,4,4,4,NA,364.136666666667
12237,2,2,3,2,3,4,3,4,3,421.08,389.64,434.02,4,3,4,4,3.4,414.913333333333
12238,1,2,3,3,4,3,3,2,2,492.19,361.85,651.5,4,3,3,3.66666666666667,2.8,501.846666666667
12239,1,2,4,3,4,4,4,4,4,421.08,409.48,565.33,4,2,3,3.66666666666667,4,465.296666666667
12240,1,1,1,1,4,4,4,3,3,357.45,345.97,450.43,5,5,5,5,3.6,384.616666666667
12241,1,1,2,2,4,5,5,3,5,492.19,361.85,594.05,5,4,4,4.66666666666667,4.4,482.696666666667
12242,1,1,3,1,3,4,4,3,3,492.19,338.04,450.43,5,3,5,5,3.4,426.886666666667
12243,1,5,5,1,5,5,5,5,5,492.19,330.1,495.57,1,1,5,2.33333333333333,5,439.286666666667
12244,2,1,5,1,4,5,5,2,4,383.65,318.19,421.71,5,1,5,5,4,374.516666666667
12245,2,1,1,1,5,5,4,2,4,421.08,377.73,651.5,5,5,5,5,4,483.436666666667
12246,2,1,1,1,5,5,5,4,4,492.19,377.73,421.71,5,5,5,5,4.6,430.543333333333
12247,2,4,3,3,4,4,4,3,4,421.08,377.73,405.29,2,3,3,2.33333333333333,3.8,401.366666666667
12248,2,3,2,2,4,4,4,3,4,346.22,298.34,434.02,3,4,4,3.33333333333333,3.8,359.526666666667
12249,2,2,1,1,3,3,4,3,3,421.08,361.85,466.85,4,5,5,4.33333333333333,3.2,416.593333333333
12250,2,2,2,2,4,4,5,4,2,421.08,377.73,466.85,4,4,4,4,3.8,421.886666666667
12251,2,2,1,1,3,4,3,3,4,346.22,377.73,466.85,4,5,5,4.33333333333333,3.4,396.933333333333
12252,2,1,3,2,4,4,4,2,2,492.19,353.91,434.02,5,3,4,4.66666666666667,3.2,426.706666666667
12253,2,2,3,2,4,3,3,1,3,368.68,342,434.02,4,3,4,4,2.8,381.566666666667
12254,1,2,2,1,3,4,4,3,3,346.22,286.43,339.64,4,4,5,4.33333333333333,3.4,324.096666666667
12255,1,3,4,2,4,4,3,1,1,383.65,413.45,495.57,3,2,4,3.33333333333333,2.6,430.89
12256,1,3,3,3,3,4,4,1,1,492.19,334.07,594.05,3,3,3,3,2.6,473.436666666667
12257,1,1,4,1,5,5,5,5,5,492.19,449.18,565.33,5,2,5,5,5,502.233333333333
12258,1,1,2,1,3,3,4,1,1,376.16,361.85,466.85,5,4,5,5,2.4,401.62
12259,2,2,1,1,5,5,5,2,2,357.45,294.37,434.02,4,5,5,4.33333333333333,3.8,361.946666666667
12260,2,5,3,1,5,5,4,3,3,492.19,389.64,594.05,1,3,5,2.33333333333333,4,491.96
12261,2,3,3,3,3,3,3,3,3,334.99,310.25,405.29,3,3,3,3,3,350.176666666667
12262,2,1,1,1,4,5,3,3,5,421.08,377.73,495.57,5,5,5,5,4,431.46
12263,2,4,4,4,4,4,4,5,4,492.19,421.39,594.05,2,2,2,2,4.2,502.543333333333
12264,2,1,2,3,4,5,5,4,4,376.16,338.04,450.43,5,4,3,4.33333333333333,4.4,388.21
12265,2,1,1,1,4,4,4,4,4,383.65,338.04,450.43,5,5,5,5,4,390.706666666667
12266,2,1,1,1,5,5,5,2,3,376.16,401.55,466.85,5,5,5,5,4,414.853333333333
12267,2,4,1,1,5,5,5,2,3,492.19,409.48,594.05,2,5,5,3,4,498.573333333333
12268,2,5,1,1,5,5,5,5,5,492.19,385.67,466.85,1,5,5,2.33333333333333,5,448.236666666667
12269,2,1,2,1,4,3,4,3,2,492.19,385.67,466.85,5,4,5,5,3.2,448.236666666667
12270,1,2,2,2,3,2,3,4,4,421.08,302.31,421.71,4,4,4,4,3.2,381.7
12271,2,2,2,2,5,5,5,2,3,492.19,524.6,524.3,4,4,4,4,4,513.696666666667
12272,1,5,1,1,3,3,3,3,3,334.99,345.97,327.33,1,5,5,2.33333333333333,3,336.096666666667
12273,1,1,5,1,4,4,4,3,5,376.16,338.04,495.57,5,1,5,5,4,403.256666666667
12274,2,5,5,2,5,5,5,4,5,492.19,600.02,450.43,1,1,4,2,4.8,514.213333333333
12275,2,1,1,1,4,4,4,2,4,492.19,524.6,565.33,5,5,5,5,3.6,527.373333333333
12276,1,1,1,1,5,5,4,5,4,376.16,476.96,594.05,5,5,5,5,4.6,482.39
12277,1,4,5,5,5,4,5,4,5,346.22,290.4,392.98,2,1,1,1.66666666666667,4.6,343.2
12278,1,1,1,1,3,3,3,3,3,383.65,365.82,351.95,5,5,5,5,3,367.14
12279,1,1,1,1,4,4,4,3,4,421.08,413.45,524.3,5,5,5,5,3.8,452.943333333333
12280,2,4,2,1,3,3,3,2,2,383.65,476.96,392.98,2,4,5,3,2.6,417.863333333333
